datetime,timestamp,type,price,symbol,amount,cost
2024-03-21T03:00:30.212Z,1710990030212,limit,2.725e-05,SHIB/USDT,16131491.0,439.58312975
2024-03-21T03:00:30.233Z,1710990030233,limit,2.723e-05,SHIB/USDT,19222.0,0.52341506
2024-03-21T03:00:30.307Z,1710990030307,limit,2.723e-05,SHIB/USDT,19298.0,0.52548454
2024-03-21T03:00:30.360Z,1710990030360,limit,2.723e-05,SHIB/USDT,16063.0,0.43739549
2024-03-21T03:00:30.416Z,1710990030416,limit,2.722e-05,SHIB/USDT,25406.0,0.69155132
2024-03-21T03:00:30.470Z,1710990030470,limit,2.722e-05,SHIB/USDT,217351.0,5.91629422
2024-03-21T03:00:30.547Z,1710990030547,limit,2.721e-05,SHIB/USDT,13331.0,0.36273651
2024-03-21T03:00:43.907Z,1710990043907,limit,2.721e-05,SHIB/USDT,7252917.0,197.35187157
2024-03-21T03:00:45.954Z,1710990045954,limit,2.721e-05,SHIB/USDT,20006914.0,544.38812994
2024-03-21T03:01:20.505Z,1710990080505,limit,2.721e-05,SHIB/USDT,57637506.0,1568.31653826
2024-03-21T03:01:23.593Z,1710990083593,limit,2.723e-05,SHIB/USDT,23356175.0,635.98864525
2024-03-21T03:01:33.620Z,1710990093620,limit,2.723e-05,SHIB/USDT,50163990.0,1365.9654477
2024-03-21T03:02:06.795Z,1710990126795,limit,2.728e-05,SHIB/USDT,40323549.0,1100.02641672
2024-03-21T03:02:34.280Z,1710990154280,limit,2.727e-05,SHIB/USDT,36955303.0,1007.77111281
2024-03-21T03:02:36.893Z,1710990156893,limit,2.728e-05,SHIB/USDT,13208732.0,360.33420896
2024-03-21T03:02:37.949Z,1710990157949,limit,2.728e-05,SHIB/USDT,11735890.0,320.1550792
2024-03-21T03:02:40.196Z,1710990160196,limit,2.727e-05,SHIB/USDT,18836701.0,513.67683627
2024-03-21T03:02:50.206Z,1710990170206,limit,2.729e-05,SHIB/USDT,13738277.0,374.91757933
2024-03-21T03:03:15.385Z,1710990195385,limit,2.728e-05,SHIB/USDT,6342479.0,173.02282712
2024-03-21T03:03:27.502Z,1710990207502,limit,2.727e-05,SHIB/USDT,22403651.0,610.94756277
2024-03-21T03:03:32.246Z,1710990212246,limit,2.727e-05,SHIB/USDT,40315707.0,1099.40932989
2024-03-21T03:03:32.771Z,1710990212771,limit,2.728e-05,SHIB/USDT,28932145.0,789.2689156
2024-03-21T03:03:38.567Z,1710990218567,limit,2.728e-05,SHIB/USDT,9175865.0,250.3175972
2024-03-21T03:04:00.338Z,1710990240338,limit,2.73e-05,SHIB/USDT,6844801.0,186.8630673
2024-03-21T03:04:05.588Z,1710990245588,limit,2.736e-05,SHIB/USDT,31136868.0,851.90470848
2024-03-21T03:04:08.732Z,1710990248732,limit,2.736e-05,SHIB/USDT,30095118.0,823.40242848
2024-03-21T03:04:13.478Z,1710990253478,limit,2.735e-05,SHIB/USDT,29500293.0,806.83301355
2024-03-21T03:04:14.551Z,1710990254551,limit,2.735e-05,SHIB/USDT,3144118.0,85.9916273
2024-03-21T03:04:38.318Z,1710990278318,limit,2.736e-05,SHIB/USDT,34331336.0,939.30535296
2024-03-21T03:04:47.771Z,1710990287771,limit,2.736e-05,SHIB/USDT,36204673.0,990.55985328
2024-03-21T03:04:51.906Z,1710990291906,market,2.733e-05,SHIB/USDT,1701061.0,46.48999713
2024-03-21T03:05:12.525Z,1710990312525,limit,2.733e-05,SHIB/USDT,27616943.0,754.77105219
2024-03-21T03:05:18.850Z,1710990318850,limit,2.733e-05,SHIB/USDT,33107331.0,904.82335623
2024-03-21T03:05:24.691Z,1710990324691,limit,2.732e-05,SHIB/USDT,23785250.0,649.81303
2024-03-21T03:05:43.775Z,1710990343775,limit,2.734e-05,SHIB/USDT,27869905.0,761.9632027
2024-03-21T03:06:10.667Z,1710990370667,limit,2.733e-05,SHIB/USDT,25726701.0,703.11073833
2024-03-21T03:06:11.162Z,1710990371162,limit,2.732e-05,SHIB/USDT,40444882.0,1104.95417624
2024-03-21T03:06:43.690Z,1710990403690,limit,2.731e-05,SHIB/USDT,5228030.0,142.7774993
2024-03-21T03:06:48.977Z,1710990408977,limit,2.732e-05,SHIB/USDT,38729967.0,1058.10269844
2024-03-21T03:06:51.000Z,1710990411000,limit,2.731e-05,SHIB/USDT,53806.0,1.46944186
2024-03-21T03:06:54.749Z,1710990414749,limit,2.73e-05,SHIB/USDT,24272086.0,662.6279478
2024-03-21T03:06:57.929Z,1710990417929,limit,2.731e-05,SHIB/USDT,28216623.0,770.59597413
2024-03-21T03:07:24.838Z,1710990444838,limit,2.738e-05,SHIB/USDT,15853178.0,434.06001364
2024-03-21T03:07:25.352Z,1710990445352,limit,2.737e-05,SHIB/USDT,36216625.0,991.24902625
2024-03-21T03:07:58.197Z,1710990478197,limit,2.738e-05,SHIB/USDT,10133498.0,277.45517524
2024-03-21T03:08:07.830Z,1710990487830,limit,2.738e-05,SHIB/USDT,8500116.0,232.73317608
2024-03-21T03:08:27.864Z,1710990507864,limit,2.737e-05,SHIB/USDT,9024444.0,246.99903228
2024-03-21T03:08:39.193Z,1710990519193,limit,2.739e-05,SHIB/USDT,25406.0,0.69587034
2024-03-21T03:08:39.342Z,1710990519342,limit,2.74e-05,SHIB/USDT,10033.0,0.2749042
2024-03-21T03:08:39.389Z,1710990519389,limit,2.74e-05,SHIB/USDT,13331.0,0.3652694
2024-03-21T03:08:39.437Z,1710990519437,limit,2.74e-05,SHIB/USDT,1806610.0,49.501114
2024-03-21T03:08:39.785Z,1710990519785,limit,2.74e-05,SHIB/USDT,35761822.0,979.8739228
2024-03-21T03:08:51.726Z,1710990531726,limit,2.74e-05,SHIB/USDT,3653635.0,100.109599
2024-03-21T03:09:09.900Z,1710990549900,limit,2.741e-05,SHIB/USDT,19222.0,0.52687502
2024-03-21T03:09:09.937Z,1710990549937,limit,2.741e-05,SHIB/USDT,19298.0,0.52895818
2024-03-21T03:09:17.683Z,1710990557683,limit,2.743e-05,SHIB/USDT,16063.0,0.44060809
2024-03-21T03:10:10.712Z,1710990610712,limit,2.745e-05,SHIB/USDT,15645102.0,429.4580499
2024-03-21T03:10:16.502Z,1710990616502,limit,2.745e-05,SHIB/USDT,45461282.0,1247.9121909
2024-03-21T03:10:33.297Z,1710990633297,limit,2.747e-05,SHIB/USDT,3642987.0,100.07285289
2024-03-21T03:10:36.434Z,1710990636434,limit,2.749e-05,SHIB/USDT,17693.0,0.48638057
2024-03-21T03:10:46.502Z,1710990646502,limit,2.748e-05,SHIB/USDT,41241483.0,1133.31595284
2024-03-21T03:10:56.512Z,1710990656512,limit,2.747e-05,SHIB/USDT,15892185.0,436.55832195
2024-03-21T03:11:09.720Z,1710990669720,limit,2.745e-05,SHIB/USDT,10015053.0,274.91320485
2024-03-21T03:11:33.990Z,1710990693990,limit,2.739e-05,SHIB/USDT,12632777.0,346.01176203
2024-03-21T03:11:51.433Z,1710990711433,limit,2.74e-05,SHIB/USDT,33933340.0,929.773516
2024-03-21T03:11:57.703Z,1710990717703,limit,2.74e-05,SHIB/USDT,17918686.0,490.9719964
2024-03-21T03:12:10.376Z,1710990730376,limit,2.739e-05,SHIB/USDT,25128443.0,688.26805377
2024-03-21T03:12:10.676Z,1710990730676,limit,2.739e-05,SHIB/USDT,2210891.0,60.55630449
2024-03-21T03:12:19.319Z,1710990739319,limit,2.737e-05,SHIB/USDT,37283960.0,1020.4619852
2024-03-21T03:12:59.994Z,1710990779994,limit,2.737e-05,SHIB/USDT,27317027.0,747.66702899
2024-03-21T03:13:00.597Z,1710990780597,limit,2.737e-05,SHIB/USDT,41360592.0,1132.03940304
2024-03-21T03:13:01.072Z,1710990781072,limit,2.738e-05,SHIB/USDT,22432890.0,614.2125282
2024-03-21T03:13:10.510Z,1710990790510,limit,2.735e-05,SHIB/USDT,949840.0,25.978124
2024-03-21T03:13:33.083Z,1710990813083,limit,2.737e-05,SHIB/USDT,2744748.0,75.12375276
2024-03-21T03:13:33.626Z,1710990813626,limit,2.738e-05,SHIB/USDT,12819648.0,351.00196224
2024-03-21T03:13:38.778Z,1710990818778,market,2.737e-05,SHIB/USDT,226222.0,6.19169614
2024-03-21T03:13:52.631Z,1710990832631,limit,2.738e-05,SHIB/USDT,46259438.0,1266.58341244
2024-03-21T03:14:16.391Z,1710990856391,limit,2.732e-05,SHIB/USDT,24872681.0,679.52164492
2024-03-21T03:14:20.197Z,1710990860197,limit,2.731e-05,SHIB/USDT,34255933.0,935.52953023
2024-03-21T03:14:21.654Z,1710990861654,limit,2.73e-05,SHIB/USDT,23930524.0,653.3033052
2024-03-21T03:14:29.047Z,1710990869047,limit,2.733e-05,SHIB/USDT,6547744.0,178.94984352
2024-03-21T03:14:31.117Z,1710990871117,limit,2.73e-05,SHIB/USDT,47037283.0,1284.1178259
2024-03-21T03:14:34.873Z,1710990874873,limit,2.731e-05,SHIB/USDT,4642612.0,126.78973372
2024-03-21T03:14:37.711Z,1710990877711,limit,2.729e-05,SHIB/USDT,17693.0,0.48284197
2024-03-21T03:15:11.030Z,1710990911030,limit,2.724e-05,SHIB/USDT,10033.0,0.27329892
2024-03-21T03:15:11.075Z,1710990911075,limit,2.723e-05,SHIB/USDT,19222.0,0.52341506
2024-03-21T03:15:11.106Z,1710990911106,limit,2.723e-05,SHIB/USDT,19298.0,0.52548454
2024-03-21T03:15:11.146Z,1710990911146,limit,2.723e-05,SHIB/USDT,16063.0,0.43739549
2024-03-21T03:15:11.167Z,1710990911167,limit,2.725e-05,SHIB/USDT,35294188.0,961.766623
2024-03-21T03:15:11.197Z,1710990911197,limit,2.722e-05,SHIB/USDT,25406.0,0.69155132
2024-03-21T03:15:11.359Z,1710990911359,limit,2.721e-05,SHIB/USDT,13331.0,0.36273651
2024-03-21T03:15:19.559Z,1710990919559,market,2.725e-05,SHIB/USDT,1699360.0,46.30756
2024-03-21T03:15:35.944Z,1710990935944,limit,2.725e-05,SHIB/USDT,62543273.0,1704.30418925
2024-03-21T03:15:41.723Z,1710990941723,limit,2.725e-05,SHIB/USDT,44245603.0,1205.69268175
2024-03-21T03:15:53.283Z,1710990953283,limit,2.728e-05,SHIB/USDT,5038964.0,137.46293792
2024-03-21T03:16:01.711Z,1710990961711,limit,2.727e-05,SHIB/USDT,36826623.0,1004.26200921
2024-03-21T03:16:02.250Z,1710990962250,limit,2.728e-05,SHIB/USDT,42337664.0,1154.97147392
2024-03-21T03:16:09.102Z,1710990969102,limit,2.733e-05,SHIB/USDT,103398653.0,2825.88518649
2024-03-21T03:16:14.865Z,1710990974865,limit,2.732e-05,SHIB/USDT,38981584.0,1064.97687488
2024-03-21T03:16:15.392Z,1710990975392,limit,2.733e-05,SHIB/USDT,105471572.0,2882.53806276
2024-03-21T03:16:22.722Z,1710990982722,limit,2.735e-05,SHIB/USDT,123157007.0,3368.34414145
2024-03-21T03:17:06.900Z,1710991026900,limit,2.73e-05,SHIB/USDT,15432547.0,421.3085331
2024-03-21T03:17:13.740Z,1710991033740,limit,2.73e-05,SHIB/USDT,54190697.0,1479.4060281
2024-03-21T03:17:40.689Z,1710991060689,limit,2.731e-05,SHIB/USDT,67242763.0,1836.39985753
2024-03-21T03:17:43.312Z,1710991063312,limit,2.73e-05,SHIB/USDT,9912667.0,270.6158091
2024-03-21T03:17:45.419Z,1710991065419,limit,2.731e-05,SHIB/USDT,51500952.0,1406.49099912
2024-03-21T03:17:57.144Z,1710991077144,limit,2.729e-05,SHIB/USDT,21714062.0,592.57675198
2024-03-21T03:18:23.232Z,1710991103232,limit,2.731e-05,SHIB/USDT,996702.0,27.21993162
2024-03-21T03:18:28.174Z,1710991108174,limit,2.732e-05,SHIB/USDT,52963270.0,1446.9565364
2024-03-21T03:18:33.426Z,1710991113426,limit,2.732e-05,SHIB/USDT,22154602.0,605.26372664
2024-03-21T03:18:49.156Z,1710991129156,limit,2.732e-05,SHIB/USDT,14192399.0,387.73634068
2024-03-21T03:18:56.531Z,1710991136531,limit,2.732e-05,SHIB/USDT,9594147.0,262.11209604
2024-03-21T03:18:58.631Z,1710991138631,limit,2.733e-05,SHIB/USDT,42265264.0,1155.10966512
2024-03-21T03:19:22.430Z,1710991162430,limit,2.73e-05,SHIB/USDT,23862357.0,651.4423461
2024-03-21T03:19:40.839Z,1710991180839,limit,2.728e-05,SHIB/USDT,26660012.0,727.28512736
2024-03-21T03:19:43.451Z,1710991183451,limit,2.732e-05,SHIB/USDT,47583343.0,1299.97693076
2024-03-21T03:19:43.971Z,1710991183971,limit,2.732e-05,SHIB/USDT,705616.0,19.27742912
2024-03-21T03:19:58.339Z,1710991198339,market,2.73e-05,SHIB/USDT,1240694.0,33.8709462
2024-03-21T03:20:02.644Z,1710991202644,limit,2.731e-05,SHIB/USDT,29907019.0,816.76068889
2024-03-21T03:20:05.776Z,1710991205776,limit,2.73e-05,SHIB/USDT,2481556.0,67.7464788
2024-03-21T03:20:29.708Z,1710991229708,limit,2.732e-05,SHIB/USDT,13010106.0,355.43609592
2024-03-21T03:20:38.456Z,1710991238456,limit,2.733e-05,SHIB/USDT,45575435.0,1245.57663855
2024-03-21T03:20:42.697Z,1710991242697,limit,2.735e-05,SHIB/USDT,52556996.0,1437.4338406
2024-03-21T03:21:04.272Z,1710991264272,limit,2.735e-05,SHIB/USDT,52494272.0,1435.7183392
2024-03-21T03:21:06.926Z,1710991266926,limit,2.731e-05,SHIB/USDT,26249918.0,716.88526058
2024-03-21T03:21:24.238Z,1710991284238,limit,2.733e-05,SHIB/USDT,52214749.0,1427.02909017
2024-03-21T03:21:25.401Z,1710991285401,market,2.733e-05,SHIB/USDT,4264544.0,116.54998752
2024-03-21T03:21:31.100Z,1710991291100,limit,2.736e-05,SHIB/USDT,3669430.0,100.3956048
2024-03-21T03:21:41.077Z,1710991301077,limit,2.736e-05,SHIB/USDT,40612511.0,1111.15830096
2024-03-21T03:21:51.859Z,1710991311859,limit,2.739e-05,SHIB/USDT,25406.0,0.69587034
2024-03-21T03:21:51.900Z,1710991311900,limit,2.74e-05,SHIB/USDT,10033.0,0.2749042
2024-03-21T03:21:51.942Z,1710991311942,limit,2.74e-05,SHIB/USDT,13331.0,0.3652694
2024-03-21T03:22:26.652Z,1710991346652,limit,2.736e-05,SHIB/USDT,54724571.0,1497.26426256
2024-03-21T03:22:32.934Z,1710991352934,limit,2.735e-05,SHIB/USDT,34574048.0,945.6002128
2024-03-21T03:22:41.492Z,1710991361492,limit,2.738e-05,SHIB/USDT,27733847.0,759.35273086
2024-03-21T03:23:06.324Z,1710991386324,limit,2.737e-05,SHIB/USDT,5202586.0,142.39477882
2024-03-21T03:23:13.596Z,1710991393596,limit,2.737e-05,SHIB/USDT,28133847.0,770.02339239
2024-03-21T03:23:14.669Z,1710991394669,limit,2.737e-05,SHIB/USDT,3531727.0,96.66336799
2024-03-21T03:23:35.308Z,1710991415308,limit,2.741e-05,SHIB/USDT,47238899.0,1294.81822159
2024-03-21T03:23:38.985Z,1710991418985,limit,2.741e-05,SHIB/USDT,41311874.0,1132.35846634
2024-03-21T03:23:41.600Z,1710991421600,limit,2.741e-05,SHIB/USDT,29847023.0,818.10690043
2024-03-21T03:23:45.304Z,1710991425304,limit,2.741e-05,SHIB/USDT,19222.0,0.52687502
2024-03-21T03:23:45.375Z,1710991425375,limit,2.741e-05,SHIB/USDT,19298.0,0.52895818
2024-03-21T03:23:52.646Z,1710991432646,limit,2.743e-05,SHIB/USDT,51412854.0,1410.25458522
2024-03-21T03:24:06.217Z,1710991446217,limit,2.743e-05,SHIB/USDT,16063.0,0.44060809
2024-03-21T03:24:10.214Z,1710991450214,limit,2.742e-05,SHIB/USDT,26589020.0,729.0709284
2024-03-21T03:24:10.618Z,1710991450618,limit,2.743e-05,SHIB/USDT,6956680.0,190.8217324
2024-03-21T03:24:36.935Z,1710991476935,limit,2.737e-05,SHIB/USDT,40051880.0,1096.2199556
2024-03-21T03:24:48.547Z,1710991488547,limit,2.74e-05,SHIB/USDT,6566714.0,179.9279636
2024-03-21T03:24:51.677Z,1710991491677,limit,2.74e-05,SHIB/USDT,26337811.0,721.6560214
2024-03-21T03:24:57.526Z,1710991497526,limit,2.74e-05,SHIB/USDT,1842851.0,50.4941174
2024-03-21T03:25:00.215Z,1710991500215,limit,2.741e-05,SHIB/USDT,2260355.0,61.95633055
2024-03-21T03:25:26.482Z,1710991526482,limit,2.737e-05,SHIB/USDT,14429987.0,394.94874419
2024-03-21T03:25:35.464Z,1710991535464,limit,2.735e-05,SHIB/USDT,38972496.0,1065.8977656
2024-03-21T03:25:38.669Z,1710991538669,limit,2.735e-05,SHIB/USDT,42826719.0,1171.31076465
2024-03-21T03:25:41.825Z,1710991541825,limit,2.735e-05,SHIB/USDT,25043435.0,684.93794725
2024-03-21T03:25:52.876Z,1710991552876,limit,2.732e-05,SHIB/USDT,9180708.0,250.81694256
2024-03-21T03:26:07.582Z,1710991567582,limit,2.732e-05,SHIB/USDT,39556934.0,1080.69543688
2024-03-21T03:26:14.971Z,1710991574971,limit,2.731e-05,SHIB/USDT,3934315.0,107.44614265
2024-03-21T03:26:18.159Z,1710991578159,limit,2.727e-05,SHIB/USDT,39193700.0,1068.812199
2024-03-21T03:26:27.118Z,1710991587118,limit,2.731e-05,SHIB/USDT,47712474.0,1303.02766494
2024-03-21T03:26:36.060Z,1710991596060,limit,2.731e-05,SHIB/USDT,16249889.0,443.78446859
2024-03-21T03:26:49.197Z,1710991609197,limit,2.733e-05,SHIB/USDT,26276696.0,718.14210168
2024-03-21T03:26:59.661Z,1710991619661,limit,2.727e-05,SHIB/USDT,64612292.0,1761.97720284
2024-03-21T03:27:10.241Z,1710991630241,limit,2.727e-05,SHIB/USDT,39349883.0,1073.07130941
2024-03-21T03:27:11.729Z,1710991631729,limit,2.728e-05,SHIB/USDT,1960479.0,53.48186712
2024-03-21T03:27:43.702Z,1710991663702,limit,2.732e-05,SHIB/USDT,35188033.0,961.33706156
2024-03-21T03:27:44.498Z,1710991664498,limit,2.733e-05,SHIB/USDT,70456767.0,1925.58344211
2024-03-21T03:27:46.853Z,1710991666853,limit,2.733e-05,SHIB/USDT,35157481.0,960.85395573
2024-03-21T03:27:51.065Z,1710991671065,limit,2.731e-05,SHIB/USDT,34532417.0,943.08030827
2024-03-21T03:28:04.786Z,1710991684786,limit,2.731e-05,SHIB/USDT,61403656.0,1676.93384536
2024-03-21T03:28:18.482Z,1710991698482,limit,2.727e-05,SHIB/USDT,23066459.0,629.02233693
2024-03-21T03:28:23.751Z,1710991703751,limit,2.727e-05,SHIB/USDT,57860270.0,1577.8495629
2024-03-21T03:28:31.625Z,1710991711625,limit,2.728e-05,SHIB/USDT,40568790.0,1106.7165912
2024-03-21T03:28:32.142Z,1710991712142,limit,2.728e-05,SHIB/USDT,10912682.0,297.69796496
2024-03-21T03:28:35.310Z,1710991715310,limit,2.73e-05,SHIB/USDT,39018262.0,1065.1985526
2024-03-21T03:28:42.256Z,1710991722256,limit,2.726e-05,SHIB/USDT,58388898.0,1591.68135948
2024-03-21T03:28:45.407Z,1710991725407,limit,2.724e-05,SHIB/USDT,10033.0,0.27329892
2024-03-21T03:28:49.024Z,1710991729024,limit,2.723e-05,SHIB/USDT,41873629.0,1140.21891767
2024-03-21T03:29:06.923Z,1710991746923,limit,2.725e-05,SHIB/USDT,86960077.0,2369.66209825
2024-03-21T03:29:10.206Z,1710991750206,limit,2.724e-05,SHIB/USDT,34585152.0,942.09954048
2024-03-21T03:29:31.140Z,1710991771140,limit,2.726e-05,SHIB/USDT,30545698.0,832.67572748
2024-03-21T03:29:35.351Z,1710991775351,limit,2.725e-05,SHIB/USDT,27885425.0,759.87783125
2024-03-21T03:29:46.443Z,1710991786443,limit,2.726e-05,SHIB/USDT,8641660.0,235.5716516
2024-03-21T03:29:50.198Z,1710991790198,limit,2.725e-05,SHIB/USDT,68260326.0,1860.0938835
2024-03-21T03:30:01.150Z,1710991801150,limit,2.726e-05,SHIB/USDT,76649200.0,2089.457192
2024-03-21T03:30:09.173Z,1710991809173,limit,2.73e-05,SHIB/USDT,75827111.0,2070.0801303
2024-03-21T03:30:11.258Z,1710991811258,limit,2.732e-05,SHIB/USDT,80094919.0,2188.19318708
2024-03-21T03:30:16.527Z,1710991816527,limit,2.73e-05,SHIB/USDT,90378230.0,2467.325679
2024-03-21T03:30:40.788Z,1710991840788,limit,2.732e-05,SHIB/USDT,62695321.0,1712.83616972
2024-03-21T03:30:41.841Z,1710991841841,limit,2.732e-05,SHIB/USDT,52270017.0,1428.01686444
2024-03-21T03:30:45.056Z,1710991845056,limit,2.733e-05,SHIB/USDT,34701855.0,948.40169715
2024-03-21T03:31:17.498Z,1710991877498,limit,2.73e-05,SHIB/USDT,6071989.0,165.7652997
2024-03-21T03:31:29.091Z,1710991889091,limit,2.733e-05,SHIB/USDT,44676127.0,1220.99855091
2024-03-21T03:31:53.331Z,1710991913331,limit,2.73e-05,SHIB/USDT,77494176.0,2115.5910048
2024-03-21T03:31:54.379Z,1710991914379,limit,2.731e-05,SHIB/USDT,54401426.0,1485.70294406
2024-03-21T03:31:59.660Z,1710991919660,limit,2.73e-05,SHIB/USDT,53518911.0,1461.0662703
2024-03-21T03:32:25.712Z,1710991945712,limit,2.733e-05,SHIB/USDT,64268640.0,1756.4619312
2024-03-21T03:32:33.131Z,1710991953131,limit,2.726e-05,SHIB/USDT,41596150.0,1133.911049
